regiao,estado,data,casosNovos,casosAcumulados,obitosNovos,obitosAcumulados
Norte,RO,30/1/2020,0,0,0,0
Norte,RO,31/1/2020,0,0,0,0
Norte,RO,1/2/2020,0,0,0,0
Norte,RO,2/2/2020,0,0,0,0
Norte,RO,3/2/2020,0,0,0,0
Norte,RO,4/2/2020,0,0,0,0
Norte,RO,5/2/2020,0,0,0,0
Norte,RO,6/2/2020,0,0,0,0
Norte,RO,7/2/2020,0,0,0,0
Norte,RO,8/2/2020,0,0,0,0
Norte,RO,9/2/2020,0,0,0,0
Norte,RO,10/2/2020,0,0,0,0
Norte,RO,11/2/2020,0,0,0,0
Norte,RO,12/2/2020,0,0,0,0
Norte,RO,13/2/2020,0,0,0,0
Norte,RO,14/2/2020,0,0,0,0
Norte,RO,15/2/2020,0,0,0,0
Norte,RO,16/2/2020,0,0,0,0
Norte,RO,17/2/2020,0,0,0,0
Norte,RO,18/2/2020,0,0,0,0
Norte,RO,19/2/2020,0,0,0,0
Norte,RO,20/2/2020,0,0,0,0
Norte,RO,21/2/2020,0,0,0,0
Norte,RO,22/2/2020,0,0,0,0
Norte,RO,23/2/2020,0,0,0,0
Norte,RO,24/2/2020,0,0,0,0
Norte,RO,25/2/2020,0,0,0,0
Norte,RO,26/2/2020,0,0,0,0
Norte,RO,27/2/2020,0,0,0,0
Norte,RO,28/2/2020,0,0,0,0
Norte,RO,29/2/2020,0,0,0,0
Norte,RO,1/3/2020,0,0,0,0
Norte,RO,2/3/2020,0,0,0,0
Norte,RO,3/3/2020,0,0,0,0
Norte,RO,4/3/2020,0,0,0,0
Norte,RO,5/3/2020,0,0,0,0
Norte,RO,6/3/2020,0,0,0,0
Norte,RO,7/3/2020,0,0,0,0
Norte,RO,8/3/2020,0,0,0,0
Norte,RO,9/3/2020,0,0,0,0
Norte,RO,10/3/2020,0,0,0,0
Norte,RO,11/3/2020,0,0,0,0
Norte,RO,12/3/2020,0,0,0,0
Norte,RO,13/3/2020,0,0,0,0
Norte,RO,14/3/2020,0,0,0,0
Norte,RO,15/3/2020,0,0,0,0
Norte,RO,16/3/2020,0,0,0,0
Norte,RO,17/3/2020,0,0,0,0
Norte,RO,18/3/2020,0,0,0,0
Norte,RO,19/3/2020,0,0,0,0
Norte,RO,20/3/2020,1,1,0,0
Norte,RO,21/3/2020,0,1,0,0
Norte,RO,22/3/2020,2,3,0,0
Norte,RO,23/3/2020,0,3,0,0
Norte,RO,24/3/2020,0,3,0,0
Norte,RO,25/3/2020,2,5,0,0
Norte,RO,26/3/2020,0,5,0,0
Norte,RO,27/3/2020,1,6,0,0
Norte,RO,28/3/2020,0,6,0,0
Norte,RO,29/3/2020,0,6,0,0
Norte,RO,30/3/2020,0,6,0,0
Norte,RO,31/3/2020,2,8,1,1
Norte,RO,1/4/2020,1,9,0,1
Norte,RO,2/4/2020,1,10,0,1
Norte,RO,3/4/2020,0,10,0,1
Norte,RO,4/4/2020,1,11,0,1
Norte,RO,5/4/2020,1,12,0,1
Norte,RO,6/4/2020,2,14,0,1
Norte,RO,7/4/2020,4,18,0,1
Norte,RO,8/4/2020,0,18,0,1
Norte,RO,9/4/2020,10,28,1,2
Norte,RO,10/4/2020,4,32,0,2
Norte,RO,11/4/2020,1,33,0,2
Norte,RO,12/4/2020,2,35,0,2
Norte,RO,13/4/2020,7,42,0,2
Norte,RO,14/4/2020,22,64,0,2
Norte,AC,30/1/2020,0,0,0,0
Norte,AC,31/1/2020,0,0,0,0
Norte,AC,1/2/2020,0,0,0,0
Norte,AC,2/2/2020,0,0,0,0
Norte,AC,3/2/2020,0,0,0,0
Norte,AC,4/2/2020,0,0,0,0
Norte,AC,5/2/2020,0,0,0,0
Norte,AC,6/2/2020,0,0,0,0
Norte,AC,7/2/2020,0,0,0,0
Norte,AC,8/2/2020,0,0,0,0
Norte,AC,9/2/2020,0,0,0,0
Norte,AC,10/2/2020,0,0,0,0
Norte,AC,11/2/2020,0,0,0,0
Norte,AC,12/2/2020,0,0,0,0
Norte,AC,13/2/2020,0,0,0,0
Norte,AC,14/2/2020,0,0,0,0
Norte,AC,15/2/2020,0,0,0,0
Norte,AC,16/2/2020,0,0,0,0
Norte,AC,17/2/2020,0,0,0,0
Norte,AC,18/2/2020,0,0,0,0
Norte,AC,19/2/2020,0,0,0,0
Norte,AC,20/2/2020,0,0,0,0
Norte,AC,21/2/2020,0,0,0,0
Norte,AC,22/2/2020,0,0,0,0
Norte,AC,23/2/2020,0,0,0,0
Norte,AC,24/2/2020,0,0,0,0
Norte,AC,25/2/2020,0,0,0,0
Norte,AC,26/2/2020,0,0,0,0
Norte,AC,27/2/2020,0,0,0,0
Norte,AC,28/2/2020,0,0,0,0
Norte,AC,29/2/2020,0,0,0,0
Norte,AC,1/3/2020,0,0,0,0
Norte,AC,2/3/2020,0,0,0,0
Norte,AC,3/3/2020,0,0,0,0
Norte,AC,4/3/2020,0,0,0,0
Norte,AC,5/3/2020,0,0,0,0
Norte,AC,6/3/2020,0,0,0,0
Norte,AC,7/3/2020,0,0,0,0
Norte,AC,8/3/2020,0,0,0,0
Norte,AC,9/3/2020,0,0,0,0
Norte,AC,10/3/2020,0,0,0,0
Norte,AC,11/3/2020,0,0,0,0
Norte,AC,12/3/2020,0,0,0,0
Norte,AC,13/3/2020,0,0,0,0
Norte,AC,14/3/2020,0,0,0,0
Norte,AC,15/3/2020,0,0,0,0
Norte,AC,16/3/2020,0,0,0,0
Norte,AC,17/3/2020,0,0,0,0
Norte,AC,18/3/2020,0,0,0,0
Norte,AC,19/3/2020,3,3,0,0
Norte,AC,20/3/2020,4,7,0,0
Norte,AC,21/3/2020,2,9,0,0
Norte,AC,22/3/2020,2,11,0,0
Norte,AC,23/3/2020,0,11,0,0
Norte,AC,24/3/2020,6,17,0,0
Norte,AC,25/3/2020,6,23,0,0
Norte,AC,26/3/2020,1,24,0,0
Norte,AC,27/3/2020,1,25,0,0
Norte,AC,28/3/2020,0,25,0,0
Norte,AC,29/3/2020,9,34,0,0
Norte,AC,30/3/2020,8,42,0,0
Norte,AC,31/3/2020,0,42,0,0
Norte,AC,1/4/2020,1,43,0,0
Norte,AC,2/4/2020,0,43,0,0
Norte,AC,3/4/2020,3,46,0,0
Norte,AC,4/4/2020,0,46,0,0
Norte,AC,5/4/2020,2,48,0,0
Norte,AC,6/4/2020,2,50,0,0
Norte,AC,7/4/2020,0,50,1,1
Norte,AC,8/4/2020,4,54,1,2
Norte,AC,9/4/2020,8,62,0,2
Norte,AC,10/4/2020,8,70,0,2
Norte,AC,11/4/2020,2,72,0,2
Norte,AC,12/4/2020,5,77,0,2
Norte,AC,13/4/2020,13,90,1,3
Norte,AC,14/4/2020,9,99,0,3
Norte,AM,30/1/2020,0,0,0,0
Norte,AM,31/1/2020,0,0,0,0
Norte,AM,1/2/2020,0,0,0,0
Norte,AM,2/2/2020,0,0,0,0
Norte,AM,3/2/2020,0,0,0,0
Norte,AM,4/2/2020,0,0,0,0
Norte,AM,5/2/2020,0,0,0,0
Norte,AM,6/2/2020,0,0,0,0
Norte,AM,7/2/2020,0,0,0,0
Norte,AM,8/2/2020,0,0,0,0
Norte,AM,9/2/2020,0,0,0,0
Norte,AM,10/2/2020,0,0,0,0
Norte,AM,11/2/2020,0,0,0,0
Norte,AM,12/2/2020,0,0,0,0
Norte,AM,13/2/2020,0,0,0,0
Norte,AM,14/2/2020,0,0,0,0
Norte,AM,15/2/2020,0,0,0,0
Norte,AM,16/2/2020,0,0,0,0
Norte,AM,17/2/2020,0,0,0,0
Norte,AM,18/2/2020,0,0,0,0
Norte,AM,19/2/2020,0,0,0,0
Norte,AM,20/2/2020,0,0,0,0
Norte,AM,21/2/2020,0,0,0,0
Norte,AM,22/2/2020,0,0,0,0
Norte,AM,23/2/2020,0,0,0,0
Norte,AM,24/2/2020,0,0,0,0
Norte,AM,25/2/2020,0,0,0,0
Norte,AM,26/2/2020,0,0,0,0
Norte,AM,27/2/2020,0,0,0,0
Norte,AM,28/2/2020,0,0,0,0
Norte,AM,29/2/2020,0,0,0,0
Norte,AM,1/3/2020,0,0,0,0
Norte,AM,2/3/2020,0,0,0,0
Norte,AM,3/3/2020,0,0,0,0
Norte,AM,4/3/2020,0,0,0,0
Norte,AM,5/3/2020,0,0,0,0
Norte,AM,6/3/2020,0,0,0,0
Norte,AM,7/3/2020,0,0,0,0
Norte,AM,8/3/2020,0,0,0,0
Norte,AM,9/3/2020,0,0,0,0
Norte,AM,10/3/2020,0,0,0,0
Norte,AM,11/3/2020,0,0,0,0
Norte,AM,12/3/2020,0,0,0,0
Norte,AM,13/3/2020,0,0,0,0
Norte,AM,14/3/2020,0,0,0,0
Norte,AM,15/3/2020,1,1,0,0
Norte,AM,16/3/2020,0,1,0,0
Norte,AM,17/3/2020,0,1,0,0
Norte,AM,18/3/2020,0,1,0,0
Norte,AM,19/3/2020,2,3,0,0
Norte,AM,20/3/2020,0,3,0,0
Norte,AM,21/3/2020,8,11,0,0
Norte,AM,22/3/2020,15,26,0,0
Norte,AM,23/3/2020,6,32,0,0
Norte,AM,24/3/2020,15,47,0,0
Norte,AM,25/3/2020,7,54,1,1
Norte,AM,26/3/2020,13,67,0,1
Norte,AM,27/3/2020,14,81,0,1
Norte,AM,28/3/2020,30,111,0,1
Norte,AM,29/3/2020,29,140,0,1
Norte,AM,30/3/2020,11,151,0,1
Norte,AM,31/3/2020,24,175,2,3
Norte,AM,1/4/2020,25,200,0,3
Norte,AM,2/4/2020,29,229,0,3
Norte,AM,3/4/2020,31,260,4,7
Norte,AM,4/4/2020,51,311,5,12
Norte,AM,5/4/2020,106,417,2,14
Norte,AM,6/4/2020,115,532,5,19
Norte,AM,7/4/2020,104,636,4,23
Norte,AM,8/4/2020,168,804,7,30
Norte,AM,9/4/2020,95,899,10,40
Norte,AM,10/4/2020,82,981,10,50
Norte,AM,11/4/2020,69,1050,3,53
Norte,AM,12/4/2020,156,1206,9,62
Norte,AM,13/4/2020,69,1275,9,71
Norte,AM,14/4/2020,209,1484,19,90
Norte,RR,30/1/2020,0,0,0,0
Norte,RR,31/1/2020,0,0,0,0
Norte,RR,1/2/2020,0,0,0,0
Norte,RR,2/2/2020,0,0,0,0
Norte,RR,3/2/2020,0,0,0,0
Norte,RR,4/2/2020,0,0,0,0
Norte,RR,5/2/2020,0,0,0,0
Norte,RR,6/2/2020,0,0,0,0
Norte,RR,7/2/2020,0,0,0,0
Norte,RR,8/2/2020,0,0,0,0
Norte,RR,9/2/2020,0,0,0,0
Norte,RR,10/2/2020,0,0,0,0
Norte,RR,11/2/2020,0,0,0,0
Norte,RR,12/2/2020,0,0,0,0
Norte,RR,13/2/2020,0,0,0,0
Norte,RR,14/2/2020,0,0,0,0
Norte,RR,15/2/2020,0,0,0,0
Norte,RR,16/2/2020,0,0,0,0
Norte,RR,17/2/2020,0,0,0,0
Norte,RR,18/2/2020,0,0,0,0
Norte,RR,19/2/2020,0,0,0,0
Norte,RR,20/2/2020,0,0,0,0
Norte,RR,21/2/2020,0,0,0,0
Norte,RR,22/2/2020,0,0,0,0
Norte,RR,23/2/2020,0,0,0,0
Norte,RR,24/2/2020,0,0,0,0
Norte,RR,25/2/2020,0,0,0,0
Norte,RR,26/2/2020,0,0,0,0
Norte,RR,27/2/2020,0,0,0,0
Norte,RR,28/2/2020,0,0,0,0
Norte,RR,29/2/2020,0,0,0,0
Norte,RR,1/3/2020,0,0,0,0
Norte,RR,2/3/2020,0,0,0,0
Norte,RR,3/3/2020,0,0,0,0
Norte,RR,4/3/2020,0,0,0,0
Norte,RR,5/3/2020,0,0,0,0
Norte,RR,6/3/2020,0,0,0,0
Norte,RR,7/3/2020,0,0,0,0
Norte,RR,8/3/2020,0,0,0,0
Norte,RR,9/3/2020,0,0,0,0
Norte,RR,10/3/2020,0,0,0,0
Norte,RR,11/3/2020,0,0,0,0
Norte,RR,12/3/2020,0,0,0,0
Norte,RR,13/3/2020,0,0,0,0
Norte,RR,14/3/2020,0,0,0,0
Norte,RR,15/3/2020,0,0,0,0
Norte,RR,16/3/2020,0,0,0,0
Norte,RR,17/3/2020,0,0,0,0
Norte,RR,18/3/2020,0,0,0,0
Norte,RR,19/3/2020,0,0,0,0
Norte,RR,20/3/2020,0,0,0,0
Norte,RR,21/3/2020,0,0,0,0
Norte,RR,22/3/2020,2,2,0,0
Norte,RR,23/3/2020,0,2,0,0
Norte,RR,24/3/2020,0,2,0,0
Norte,RR,25/3/2020,6,8,0,0
Norte,RR,26/3/2020,0,8,0,0
Norte,RR,27/3/2020,2,10,0,0
Norte,RR,28/3/2020,2,12,0,0
Norte,RR,29/3/2020,4,16,0,0
Norte,RR,30/3/2020,0,16,0,0
Norte,RR,31/3/2020,0,16,0,0
Norte,RR,1/4/2020,6,22,0,0
Norte,RR,2/4/2020,4,26,0,0
Norte,RR,3/4/2020,4,30,0,0
Norte,RR,4/4/2020,7,37,1,1
Norte,RR,5/4/2020,5,42,0,1
Norte,RR,6/4/2020,0,42,0,1
Norte,RR,7/4/2020,0,42,0,1
Norte,RR,8/4/2020,7,49,0,1
Norte,RR,9/4/2020,3,52,0,1
Norte,RR,10/4/2020,11,63,2,3
Norte,RR,11/4/2020,12,75,0,3
Norte,RR,12/4/2020,4,79,0,3
Norte,RR,13/4/2020,4,83,0,3
Norte,RR,14/4/2020,30,113,0,3
Norte,PA,30/1/2020,0,0,0,0
Norte,PA,31/1/2020,0,0,0,0
Norte,PA,1/2/2020,0,0,0,0
Norte,PA,2/2/2020,0,0,0,0
Norte,PA,3/2/2020,0,0,0,0
Norte,PA,4/2/2020,0,0,0,0
Norte,PA,5/2/2020,0,0,0,0
Norte,PA,6/2/2020,0,0,0,0
Norte,PA,7/2/2020,0,0,0,0
Norte,PA,8/2/2020,0,0,0,0
Norte,PA,9/2/2020,0,0,0,0
Norte,PA,10/2/2020,0,0,0,0
Norte,PA,11/2/2020,0,0,0,0
Norte,PA,12/2/2020,0,0,0,0
Norte,PA,13/2/2020,0,0,0,0
Norte,PA,14/2/2020,0,0,0,0
Norte,PA,15/2/2020,0,0,0,0
Norte,PA,16/2/2020,0,0,0,0
Norte,PA,17/2/2020,0,0,0,0
Norte,PA,18/2/2020,0,0,0,0
Norte,PA,19/2/2020,0,0,0,0
Norte,PA,20/2/2020,0,0,0,0
Norte,PA,21/2/2020,0,0,0,0
Norte,PA,22/2/2020,0,0,0,0
Norte,PA,23/2/2020,0,0,0,0
Norte,PA,24/2/2020,0,0,0,0
Norte,PA,25/2/2020,0,0,0,0
Norte,PA,26/2/2020,0,0,0,0
Norte,PA,27/2/2020,0,0,0,0
Norte,PA,28/2/2020,0,0,0,0
Norte,PA,29/2/2020,0,0,0,0
Norte,PA,1/3/2020,0,0,0,0
Norte,PA,2/3/2020,0,0,0,0
Norte,PA,3/3/2020,0,0,0,0
Norte,PA,4/3/2020,0,0,0,0
Norte,PA,5/3/2020,0,0,0,0
Norte,PA,6/3/2020,0,0,0,0
Norte,PA,7/3/2020,0,0,0,0
Norte,PA,8/3/2020,0,0,0,0
Norte,PA,9/3/2020,0,0,0,0
Norte,PA,10/3/2020,0,0,0,0
Norte,PA,11/3/2020,0,0,0,0
Norte,PA,12/3/2020,0,0,0,0
Norte,PA,13/3/2020,0,0,0,0
Norte,PA,14/3/2020,0,0,0,0
Norte,PA,15/3/2020,0,0,0,0
Norte,PA,16/3/2020,0,0,0,0
Norte,PA,17/3/2020,0,0,0,0
Norte,PA,18/3/2020,0,0,0,0
Norte,PA,19/3/2020,1,1,0,0
Norte,PA,20/3/2020,1,2,0,0
Norte,PA,21/3/2020,0,2,0,0
Norte,PA,22/3/2020,2,4,0,0
Norte,PA,23/3/2020,1,5,0,0
Norte,PA,24/3/2020,0,5,0,0
Norte,PA,25/3/2020,2,7,0,0
Norte,PA,26/3/2020,6,13,0,0
Norte,PA,27/3/2020,0,13,0,0
Norte,PA,28/3/2020,4,17,0,0
Norte,PA,29/3/2020,1,18,0,0
Norte,PA,30/3/2020,3,21,0,0
Norte,PA,31/3/2020,11,32,0,0
Norte,PA,1/4/2020,8,40,1,1
Norte,PA,2/4/2020,6,46,0,1
Norte,PA,3/4/2020,4,50,0,1
Norte,PA,4/4/2020,30,80,0,1
Norte,PA,5/4/2020,6,86,0,1
Norte,PA,6/4/2020,16,102,2,3
Norte,PA,7/4/2020,36,138,2,5
Norte,PA,8/4/2020,29,167,1,6
Norte,PA,9/4/2020,1,168,1,7
Norte,PA,10/4/2020,2,170,2,9
Norte,PA,11/4/2020,47,217,1,10
Norte,PA,12/4/2020,29,246,3,13
Norte,PA,13/4/2020,24,270,2,15
Norte,PA,14/4/2020,53,323,4,19
Norte,AP,30/1/2020,0,0,0,0
Norte,AP,31/1/2020,0,0,0,0
Norte,AP,1/2/2020,0,0,0,0
Norte,AP,2/2/2020,0,0,0,0
Norte,AP,3/2/2020,0,0,0,0
Norte,AP,4/2/2020,0,0,0,0
Norte,AP,5/2/2020,0,0,0,0
Norte,AP,6/2/2020,0,0,0,0
Norte,AP,7/2/2020,0,0,0,0
Norte,AP,8/2/2020,0,0,0,0
Norte,AP,9/2/2020,0,0,0,0
Norte,AP,10/2/2020,0,0,0,0
Norte,AP,11/2/2020,0,0,0,0
Norte,AP,12/2/2020,0,0,0,0
Norte,AP,13/2/2020,0,0,0,0
Norte,AP,14/2/2020,0,0,0,0
Norte,AP,15/2/2020,0,0,0,0
Norte,AP,16/2/2020,0,0,0,0
Norte,AP,17/2/2020,0,0,0,0
Norte,AP,18/2/2020,0,0,0,0
Norte,AP,19/2/2020,0,0,0,0
Norte,AP,20/2/2020,0,0,0,0
Norte,AP,21/2/2020,0,0,0,0
Norte,AP,22/2/2020,0,0,0,0
Norte,AP,23/2/2020,0,0,0,0
Norte,AP,24/2/2020,0,0,0,0
Norte,AP,25/2/2020,0,0,0,0
Norte,AP,26/2/2020,0,0,0,0
Norte,AP,27/2/2020,0,0,0,0
Norte,AP,28/2/2020,0,0,0,0
Norte,AP,29/2/2020,0,0,0,0
Norte,AP,1/3/2020,0,0,0,0
Norte,AP,2/3/2020,0,0,0,0
Norte,AP,3/3/2020,0,0,0,0
Norte,AP,4/3/2020,0,0,0,0
Norte,AP,5/3/2020,0,0,0,0
Norte,AP,6/3/2020,0,0,0,0
Norte,AP,7/3/2020,0,0,0,0
Norte,AP,8/3/2020,0,0,0,0
Norte,AP,9/3/2020,0,0,0,0
Norte,AP,10/3/2020,0,0,0,0
Norte,AP,11/3/2020,0,0,0,0
Norte,AP,12/3/2020,0,0,0,0
Norte,AP,13/3/2020,0,0,0,0
Norte,AP,14/3/2020,0,0,0,0
Norte,AP,15/3/2020,0,0,0,0
Norte,AP,16/3/2020,0,0,0,0
Norte,AP,17/3/2020,0,0,0,0
Norte,AP,18/3/2020,0,0,0,0
Norte,AP,19/3/2020,0,0,0,0
Norte,AP,20/3/2020,1,1,0,0
Norte,AP,21/3/2020,0,1,0,0
Norte,AP,22/3/2020,0,1,0,0
Norte,AP,23/3/2020,0,1,0,0
Norte,AP,24/3/2020,0,1,0,0
Norte,AP,25/3/2020,0,1,0,0
Norte,AP,26/3/2020,1,2,0,0
Norte,AP,27/3/2020,0,2,0,0
Norte,AP,28/3/2020,2,4,0,0
Norte,AP,29/3/2020,0,4,0,0
Norte,AP,30/3/2020,4,8,0,0
Norte,AP,31/3/2020,2,10,0,0
Norte,AP,1/4/2020,1,11,0,0
Norte,AP,2/4/2020,0,11,0,0
Norte,AP,3/4/2020,8,19,0,0
Norte,AP,4/4/2020,9,28,1,1
Norte,AP,5/4/2020,1,29,1,2
Norte,AP,6/4/2020,5,34,0,2
Norte,AP,7/4/2020,14,48,0,2
Norte,AP,8/4/2020,59,107,0,2
Norte,AP,9/4/2020,21,128,0,2
Norte,AP,10/4/2020,38,166,0,2
Norte,AP,11/4/2020,27,193,1,3
Norte,AP,12/4/2020,37,230,2,5
Norte,AP,13/4/2020,12,242,0,5
Norte,AP,14/4/2020,65,307,1,6
Norte,TO,30/1/2020,0,0,0,0
Norte,TO,31/1/2020,0,0,0,0
Norte,TO,1/2/2020,0,0,0,0
Norte,TO,2/2/2020,0,0,0,0
Norte,TO,3/2/2020,0,0,0,0
Norte,TO,4/2/2020,0,0,0,0
Norte,TO,5/2/2020,0,0,0,0
Norte,TO,6/2/2020,0,0,0,0
Norte,TO,7/2/2020,0,0,0,0
Norte,TO,8/2/2020,0,0,0,0
Norte,TO,9/2/2020,0,0,0,0
Norte,TO,10/2/2020,0,0,0,0
Norte,TO,11/2/2020,0,0,0,0
Norte,TO,12/2/2020,0,0,0,0
Norte,TO,13/2/2020,0,0,0,0
Norte,TO,14/2/2020,0,0,0,0
Norte,TO,15/2/2020,0,0,0,0
Norte,TO,16/2/2020,0,0,0,0
Norte,TO,17/2/2020,0,0,0,0
Norte,TO,18/2/2020,0,0,0,0
Norte,TO,19/2/2020,0,0,0,0
Norte,TO,20/2/2020,0,0,0,0
Norte,TO,21/2/2020,0,0,0,0
Norte,TO,22/2/2020,0,0,0,0
Norte,TO,23/2/2020,0,0,0,0
Norte,TO,24/2/2020,0,0,0,0
Norte,TO,25/2/2020,0,0,0,0
Norte,TO,26/2/2020,0,0,0,0
Norte,TO,27/2/2020,0,0,0,0
Norte,TO,28/2/2020,0,0,0,0
Norte,TO,29/2/2020,0,0,0,0
Norte,TO,1/3/2020,0,0,0,0
Norte,TO,2/3/2020,0,0,0,0
Norte,TO,3/3/2020,0,0,0,0
Norte,TO,4/3/2020,0,0,0,0
Norte,TO,5/3/2020,0,0,0,0
Norte,TO,6/3/2020,0,0,0,0
Norte,TO,7/3/2020,0,0,0,0
Norte,TO,8/3/2020,0,0,0,0
Norte,TO,9/3/2020,0,0,0,0
Norte,TO,10/3/2020,0,0,0,0
Norte,TO,11/3/2020,0,0,0,0
Norte,TO,12/3/2020,0,0,0,0
Norte,TO,13/3/2020,0,0,0,0
Norte,TO,14/3/2020,0,0,0,0
Norte,TO,15/3/2020,0,0,0,0
Norte,TO,16/3/2020,0,0,0,0
Norte,TO,17/3/2020,0,0,0,0
Norte,TO,18/3/2020,0,0,0,0
Norte,TO,19/3/2020,1,1,0,0
Norte,TO,20/3/2020,0,1,0,0
Norte,TO,21/3/2020,1,2,0,0
Norte,TO,22/3/2020,0,2,0,0
Norte,TO,23/3/2020,3,5,0,0
Norte,TO,24/3/2020,2,7,0,0
Norte,TO,25/3/2020,0,7,0,0
Norte,TO,26/3/2020,0,7,0,0
Norte,TO,27/3/2020,1,8,0,0
Norte,TO,28/3/2020,1,9,0,0
Norte,TO,29/3/2020,0,9,0,0
Norte,TO,30/3/2020,1,10,0,0
Norte,TO,31/3/2020,1,11,0,0
Norte,TO,1/4/2020,1,12,0,0
Norte,TO,2/4/2020,0,12,0,0
Norte,TO,3/4/2020,0,12,0,0
Norte,TO,4/4/2020,2,14,0,0
Norte,TO,5/4/2020,3,17,0,0
Norte,TO,6/4/2020,0,17,0,0
Norte,TO,7/4/2020,2,19,0,0
Norte,TO,8/4/2020,4,23,0,0
Norte,TO,9/4/2020,0,23,0,0
Norte,TO,10/4/2020,0,23,0,0
Norte,TO,11/4/2020,0,23,0,0
Norte,TO,12/4/2020,2,25,0,0
Norte,TO,13/4/2020,1,26,0,0
Norte,TO,14/4/2020,0,26,0,0
Nordeste,MA,30/1/2020,0,0,0,0
Nordeste,MA,31/1/2020,0,0,0,0
Nordeste,MA,1/2/2020,0,0,0,0
Nordeste,MA,2/2/2020,0,0,0,0
Nordeste,MA,3/2/2020,0,0,0,0
Nordeste,MA,4/2/2020,0,0,0,0
Nordeste,MA,5/2/2020,0,0,0,0
Nordeste,MA,6/2/2020,0,0,0,0
Nordeste,MA,7/2/2020,0,0,0,0
Nordeste,MA,8/2/2020,0,0,0,0
Nordeste,MA,9/2/2020,0,0,0,0
Nordeste,MA,10/2/2020,0,0,0,0
Nordeste,MA,11/2/2020,0,0,0,0
Nordeste,MA,12/2/2020,0,0,0,0
Nordeste,MA,13/2/2020,0,0,0,0
Nordeste,MA,14/2/2020,0,0,0,0
Nordeste,MA,15/2/2020,0,0,0,0
Nordeste,MA,16/2/2020,0,0,0,0
Nordeste,MA,17/2/2020,0,0,0,0
Nordeste,MA,18/2/2020,0,0,0,0
Nordeste,MA,19/2/2020,0,0,0,0
Nordeste,MA,20/2/2020,0,0,0,0
